pixel,value
4.132100000000000000e+04,-5.387941553074887768e-27
4.132200000000000000e+04,4.523212482370825101e+27
4.132300000000000000e+04,-3.683363953049600000e+13
4.132400000000000000e+04,-2.390529980617535123e-32
4.132500000000000000e+04,5.374014541129043331e+32
4.132600000000000000e+04,6.544878380924732986e-21
4.132700000000000000e+04,-2.680508524169796675e-35
4.132800000000000000e+04,-8.772775465892974431e-31
4.132900000000000000e+04,5.769219140625000000e+04
4.133000000000000000e+04,-1.182241176670926432e+22
4.133100000000000000e+04,1.907084349004700290e+31
4.133200000000000000e+04,-1.180807793499525087e+24
4.133300000000000000e+04,-3.271484375000000000e-02
4.133400000000000000e+04,6.293935403077449705e+22
4.133500000000000000e+04,7.117068750000000000e+05
4.133600000000000000e+04,-1.739267407609856000e+16
4.133700000000000000e+04,9.936548190081628579e+37
4.133800000000000000e+04,-3.230398152704000000e+12
4.133900000000000000e+04,-2.715324065146670345e+37
4.134000000000000000e+04,1.920758165599682560e+18
4.134100000000000000e+04,-1.564292968750000000e+04
4.134200000000000000e+04,5.470475350179840000e+14
4.134300000000000000e+04,-4.049901495709007735e+25
4.134400000000000000e+04,1.673428115457724549e-31
4.134500000000000000e+04,7.638917914792068394e+32
4.134600000000000000e+04,-8.996921330892800000e+13
4.134700000000000000e+04,4.913081767369791819e+22
4.134800000000000000e+04,-3.992836894450846330e-10
4.134900000000000000e+04,-5.234933837527933065e-07
4.135000000000000000e+04,2.388393119966836336e-29
4.135100000000000000e+04,3.413717505762961167e+28
4.135200000000000000e+04,-4.732471484375000000e+04
4.135300000000000000e+04,1.257285475730895996e-07
4.135400000000000000e+04,-4.399494173412676901e-07
4.135500000000000000e+04,-8.834430116397236231e-40
4.135600000000000000e+04,-2.773522356528684365e-22
4.135700000000000000e+04,9.711501577879427937e+33
4.135800000000000000e+04,1.766609179687500000e+04
4.135900000000000000e+04,3.852577233468858220e-14
4.136000000000000000e+04,-2.977222888271473677e+23
4.136100000000000000e+04,1.409003257751464844e+00
4.136200000000000000e+04,3.575103459513951460e-16
4.136300000000000000e+04,2.706108449270158897e-26
4.136400000000000000e+04,1.959107875926235920e-11
4.136500000000000000e+04,3.174527259227013771e-20
4.136600000000000000e+04,-2.929235013525742515e+34
4.136700000000000000e+04,1.574994342692880404e+28
4.136800000000000000e+04,1.784083862304687500e+03
4.136900000000000000e+04,-2.263426023999052300e+30
4.137000000000000000e+04,-1.325880761718750000e+04
4.137100000000000000e+04,-1.306727650950869366e+22
4.137200000000000000e+04,-1.160184296875000000e+05
4.137300000000000000e+04,-2.762301928740528298e+36
4.137400000000000000e+04,6.414632222720000000e+11
4.137500000000000000e+04,1.162321859737858176e-04
4.137600000000000000e+04,-1.548384460800000000e+10
4.137700000000000000e+04,-2.092695200000000000e+08
4.137800000000000000e+04,-1.043919616188203663e+21
4.137900000000000000e+04,1.392807149613872753e-07
4.138000000000000000e+04,1.823771347038540082e+31
4.138100000000000000e+04,-2.322396441822860425e-11
4.138200000000000000e+04,-7.178493300329170701e-39
4.138300000000000000e+04,6.479842393134412376e+26
4.138400000000000000e+04,-2.633682771258546544e+34
4.138500000000000000e+04,-4.832709350585937500e+02
4.138600000000000000e+04,1.560245093516095713e+28
4.138700000000000000e+04,-2.694101142883300781e+01
4.138800000000000000e+04,2.732509252836170662e+21
4.138900000000000000e+04,4.091717645793513964e+20
4.139000000000000000e+04,2.535027080349610758e-23
4.139100000000000000e+04,3.229502200000000000e+07
4.139200000000000000e+04,-1.820929901441559196e-04
4.139300000000000000e+04,-6.606710081225973870e-30
4.139400000000000000e+04,6.788374528000000000e+09
4.139500000000000000e+04,2.222455621992976837e-20
4.139600000000000000e+04,2.614946365440000000e+11
4.139700000000000000e+04,-1.377909946441650391e+01
4.139800000000000000e+04,8.827652170698365175e-34
4.139900000000000000e+04,-1.145343486719241355e-09
4.140000000000000000e+04,4.025352872778204755e-38
4.140100000000000000e+04,-2.594376515584000000e+12
4.140200000000000000e+04,4.898129317717439551e-19
4.140300000000000000e+04,1.113228446469867044e+37
4.140400000000000000e+04,-3.501664970193332292e+28
4.140500000000000000e+04,-8.765471922441601155e+21
4.140600000000000000e+04,1.274089333850522655e-20
4.140700000000000000e+04,-7.687682842453152900e-20
4.140800000000000000e+04,8.093454194880103572e-33
4.140900000000000000e+04,-6.543569714249814185e+25
4.141000000000000000e+04,6.945125363699844456e-08
4.141100000000000000e+04,-1.598782846563839843e-12
4.141200000000000000e+04,-1.888232625812946708e-11
4.141300000000000000e+04,4.246629510764568495e+31
4.141400000000000000e+04,1.333927112084130786e-34
4.141500000000000000e+04,-2.416003112792968750e+02
4.141600000000000000e+04,-6.828882703757699346e-08
4.141700000000000000e+04,-1.294293462650200440e-20
4.141800000000000000e+04,-7.671046736576499545e-24
4.141900000000000000e+04,-7.645331195090437883e-20
4.142000000000000000e+04,-3.050126750000000000e+06
4.142100000000000000e+04,4.413193235924898331e-30
4.142200000000000000e+04,-3.815910332790449098e-33
4.142300000000000000e+04,-6.606710081225973870e-30
4.142400000000000000e+04,1.582704687500000000e+04
4.142500000000000000e+04,1.862304431858018226e-31
4.142600000000000000e+04,5.297597841408000000e+12
4.142700000000000000e+04,3.768989696496144220e+20
4.142800000000000000e+04,-1.754852589782845673e+22
4.142900000000000000e+04,5.526371939719768783e-38
4.143000000000000000e+04,4.014994982910638072e-23
4.143100000000000000e+04,1.026002400000000000e+07
4.143200000000000000e+04,2.444531244094605427e-10
4.143300000000000000e+04,-2.837560373301906136e-20
4.143400000000000000e+04,-1.404497600000000000e+07
4.143500000000000000e+04,-3.422827500000000000e+06
4.143600000000000000e+04,-1.793749729482304111e+31
4.143700000000000000e+04,-4.143371392122880000e+14
4.143800000000000000e+04,-8.948573657400335674e+25
4.143900000000000000e+04,9.567236261632094499e-32
4.144000000000000000e+04,-5.275022848000000000e+09
4.144100000000000000e+04,-2.454005770549017002e-20
4.144200000000000000e+04,-2.753572044800000000e+10
4.144300000000000000e+04,7.494005416219806648e-15
4.144400000000000000e+04,-2.650326400000000000e+07
4.144500000000000000e+04,1.492691714048000000e+12
4.144600000000000000e+04,7.230086144000000000e+09
4.144700000000000000e+04,-4.470385006470332230e+33
4.144800000000000000e+04,-3.041538548798072839e-11
4.144900000000000000e+04,3.569614470238533414e-27
4.145000000000000000e+04,4.425129914339215592e-21
4.145100000000000000e+04,2.858578267823046011e+38
4.145200000000000000e+04,-4.036092206977093255e-13
4.145300000000000000e+04,1.143494478793305458e-19
4.145400000000000000e+04,-5.392089848217600000e+14
4.145500000000000000e+04,-6.267774560138925510e+31
4.145600000000000000e+04,1.766982418432000000e+12
4.145700000000000000e+04,3.379441920000000000e+09
4.145800000000000000e+04,7.880171030498969198e-33
4.145900000000000000e+04,-1.052315771995714435e-22
4.146000000000000000e+04,-2.543564844842352640e+18
4.146100000000000000e+04,8.852602422317547520e+17
4.146200000000000000e+04,2.222771400488981912e-25
4.146300000000000000e+04,-6.479842393134412376e+26
4.146400000000000000e+04,8.308267137437813089e+28
4.146500000000000000e+04,1.729763930375332196e+29
4.146600000000000000e+04,1.786604289535495327e-23
4.146700000000000000e+04,-4.169112103545829816e+26
4.146800000000000000e+04,-8.564026571233895879e-11
4.146900000000000000e+04,7.127604417922013520e-37
4.147000000000000000e+04,1.558661174426421166e+20
4.147100000000000000e+04,2.925123214721679688e+00
4.147200000000000000e+04,1.648252677917480469e+01
4.147300000000000000e+04,-4.032415821060775067e-34
4.147400000000000000e+04,-1.353885092413440000e+14
4.147500000000000000e+04,-4.706598666359695926e-09
4.147600000000000000e+04,-1.814590422366535449e-10
4.147700000000000000e+04,nan
4.147800000000000000e+04,2.012332722866006222e-21
4.147900000000000000e+04,2.353571400000000000e+07
4.148000000000000000e+04,5.920716028368583984e-30
4.148100000000000000e+04,3.079003642947174400e+17
4.148200000000000000e+04,6.531024302198751232e+18
4.148300000000000000e+04,5.400000000000000000e+02
4.148400000000000000e+04,4.632506370544433594e-01
4.148500000000000000e+04,1.215158806910920930e-10
4.148600000000000000e+04,3.258281623552000000e+12
4.148700000000000000e+04,-8.028899718552789861e-32
4.148800000000000000e+04,-2.924919861868602311e-08
4.148900000000000000e+04,-3.178271117701593462e+30
4.149000000000000000e+04,-2.955192762267504476e+20
4.149100000000000000e+04,-3.360488499879826558e+36
4.149200000000000000e+04,1.370573839263906595e-25
4.149300000000000000e+04,1.227817847393453121e-10
4.149400000000000000e+04,2.299489479376406158e-27
4.149500000000000000e+04,5.565537871199832038e-31
4.149600000000000000e+04,1.138951554735525811e+25
4.149700000000000000e+04,5.176594824172014640e-20
4.149800000000000000e+04,7.670926451683044434e-01
4.149900000000000000e+04,-5.598005753932527065e+26
4.150000000000000000e+04,-4.461472740283290267e+24
4.150100000000000000e+04,-5.722602724379302805e-32
4.150200000000000000e+04,3.335095466291683802e+25
4.150300000000000000e+04,5.893382324879360000e+14
4.150400000000000000e+04,-6.903254010093284876e-13
4.150500000000000000e+04,-2.088052653880686833e-23
4.150600000000000000e+04,-9.081032718264355602e-21
4.150700000000000000e+04,-1.577429785156250000e+04
4.150800000000000000e+04,3.028334655761718750e+02
4.150900000000000000e+04,-7.407742419474061535e-09
4.151000000000000000e+04,1.494523264000000000e+09
4.151100000000000000e+04,-1.326355345554475207e-06
4.151200000000000000e+04,-1.645698048000000000e+09
4.151300000000000000e+04,1.773475233313691335e-21
4.151400000000000000e+04,4.733061790466308594e-01
4.151500000000000000e+04,-1.511690572897510414e+35
4.151600000000000000e+04,-7.904816137878125521e-27
4.151700000000000000e+04,-9.693489124031332352e+18
4.151800000000000000e+04,-3.468934687500000000e+05
4.151900000000000000e+04,2.327857194862065735e-26
4.152000000000000000e+04,-6.062440483987128320e+18
4.152100000000000000e+04,-2.390482222835998982e-05
4.152200000000000000e+04,-1.042752619832754135e-02
4.152300000000000000e+04,1.090521315377526720e-25
4.152400000000000000e+04,3.272023511876360710e+24
4.152500000000000000e+04,4.355621258613311244e-18
4.152600000000000000e+04,5.404879093760000000e+11
4.152700000000000000e+04,9.122028023971840000e+14
4.152800000000000000e+04,-3.931897685403316454e-27
4.152900000000000000e+04,-2.493793583094316979e-12
4.153000000000000000e+04,3.626250180567074624e+37
4.153100000000000000e+04,-1.564359000000000000e+06
4.153200000000000000e+04,-9.274480395184789064e+35
4.153300000000000000e+04,-2.357352929951744000e+15
4.153400000000000000e+04,3.087662080000000000e+08
4.153500000000000000e+04,-1.777734106897640682e+29
4.153600000000000000e+04,1.329870766080000000e+11
4.153700000000000000e+04,1.435306612180341235e-33
4.153800000000000000e+04,-8.857903000000000000e+06
4.153900000000000000e+04,-1.413063798099756241e-02
4.154000000000000000e+04,2.595277705423129048e+38
4.154100000000000000e+04,3.589780826587229967e-04
4.154200000000000000e+04,-7.167342118918895721e-04
4.154300000000000000e+04,2.520259888162984417e-35
4.154400000000000000e+04,1.151179019869323282e-38
4.154500000000000000e+04,-1.829519591785245744e-15
4.154600000000000000e+04,9.557482553645968437e-04
4.154700000000000000e+04,-5.251530765804091061e-08
4.154800000000000000e+04,-3.605451459593764864e+19
4.154900000000000000e+04,-1.502357033435653289e-15
4.155000000000000000e+04,2.598407154437154531e-04
4.155100000000000000e+04,5.753538012504577637e-02
4.155200000000000000e+04,-1.374798059929600000e+13
4.155300000000000000e+04,2.642684032490389548e-29
4.155400000000000000e+04,2.561099064934400000e+13
4.155500000000000000e+04,5.146738112671300769e-05
4.155600000000000000e+04,2.009932827812110457e-32
4.155700000000000000e+04,-1.057365254872816027e-23
4.155800000000000000e+04,1.617470104520180030e-07
4.155900000000000000e+04,-2.228790961398451886e-23
4.156000000000000000e+04,1.032930146902799606e-02
4.156100000000000000e+04,7.896870612766262474e+36
4.156200000000000000e+04,1.014662938230784000e+16
4.156300000000000000e+04,1.781165514351787270e+38
4.156400000000000000e+04,-2.707852000000000000e+06
4.156500000000000000e+04,-2.016819416077710303e+33
4.156600000000000000e+04,1.501586926604102845e+29
4.156700000000000000e+04,1.443009866336453264e+28
4.156800000000000000e+04,-3.186231541777212335e-20
4.156900000000000000e+04,-5.137846245942912812e-36
4.157000000000000000e+04,2.205713930321397757e+31
4.157100000000000000e+04,-1.478250998451516278e+28
4.157200000000000000e+04,-8.659192600735191663e+21
4.157300000000000000e+04,3.119930624961853027e-08
4.157400000000000000e+04,2.124069015212687057e-30
4.157500000000000000e+04,1.516297090819544161e+26
4.157600000000000000e+04,-6.987805440000000000e+08
4.157700000000000000e+04,-4.208773613848231388e+33
4.157800000000000000e+04,-2.835228057600000000e+10
4.157900000000000000e+04,3.761005192096235076e+26
4.158000000000000000e+04,2.811871922538704201e-28
4.158100000000000000e+04,-1.052488898250438086e+25
4.158200000000000000e+04,-1.074491806739213064e-36
4.158300000000000000e+04,4.540096597283049817e-19
4.158400000000000000e+04,-2.340562059544026852e-05
4.158500000000000000e+04,-3.835053150659567772e+36
4.158600000000000000e+04,-2.011164650321006775e-02
4.158700000000000000e+04,5.106862555030908214e-17
4.158800000000000000e+04,7.687810534342656000e+15
4.158900000000000000e+04,1.164020633814836908e+26
4.159000000000000000e+04,1.325589204376198538e-11
4.159100000000000000e+04,2.455712207662386398e-33
4.159200000000000000e+04,-4.078605746799609645e+31
4.159300000000000000e+04,3.954981929403327866e+22
4.159400000000000000e+04,-6.951457846833719746e-21
4.159500000000000000e+04,-1.972364990234375000e+03
4.159600000000000000e+04,-3.238804463904882688e+18
4.159700000000000000e+04,6.654311099554791013e-18
4.159800000000000000e+04,-3.977272585287925126e-16
4.159900000000000000e+04,-6.650828215432678004e+26
4.160000000000000000e+04,2.029525500391671498e-25
4.160100000000000000e+04,-2.375914080000000000e+08
4.160200000000000000e+04,-4.300007009378475522e+33
4.160300000000000000e+04,7.093900933254765340e-21
4.160400000000000000e+04,-5.621665328639331666e+36
4.160500000000000000e+04,2.748775720646183320e+28
4.160600000000000000e+04,-1.702841418406269288e+22
4.160700000000000000e+04,-4.007319140625000000e+04
4.160800000000000000e+04,7.354224506158735950e+21
4.160900000000000000e+04,1.087116162461789755e+38
4.161000000000000000e+04,8.727226942148707395e-15
4.161100000000000000e+04,8.021263736402108182e-28
4.161200000000000000e+04,5.264119562240000000e+11
4.161300000000000000e+04,1.949956640601158142e-09
4.161400000000000000e+04,1.031316065685347230e-35
4.161500000000000000e+04,-3.183543685912414336e+22
4.161600000000000000e+04,1.225174941518095804e-24
4.161700000000000000e+04,5.301620326400000000e+10
4.161800000000000000e+04,1.039266862875426987e-15
4.161900000000000000e+04,3.766525801884978167e+32
4.162000000000000000e+04,-1.789216250181198120e-01
4.162100000000000000e+04,6.473532266682013869e-06
4.162200000000000000e+04,-2.621579400000000000e+07
4.162300000000000000e+04,1.061657377691142124e+31
4.162400000000000000e+04,-7.528523437500000000e+03
4.162500000000000000e+04,-2.292467187500000000e+05
4.162600000000000000e+04,-2.035309689927321157e+24
4.162700000000000000e+04,1.914500495264755669e-31
4.162800000000000000e+04,-5.323226288683240674e-24
4.162900000000000000e+04,-7.829728823120852353e+25
4.163000000000000000e+04,1.062014656000000000e+09
4.163100000000000000e+04,4.549721099240788306e+24
4.163200000000000000e+04,-3.091614353303677454e-15
4.163300000000000000e+04,4.246629510764568495e+31
4.163400000000000000e+04,3.402733824562952198e-38
4.163500000000000000e+04,-1.087583154439926147e-01
4.163600000000000000e+04,-8.217112241692276901e+28
4.163700000000000000e+04,8.821336199755558285e+28
4.163800000000000000e+04,-1.326510981055230197e-18
4.163900000000000000e+04,-7.804950846249495515e-25
4.164000000000000000e+04,8.610768686406782292e-26
4.164100000000000000e+04,4.391878860587894451e-08
